DEPTH,GR,RT.OHMM,RXO.OHMM,TVD,TVDSS
1183.8433,-999.25,-999.25,-999.25,1182.7915,1163.4716
1183.9956,-999.25,-999.25,-999.25,1182.9438,1163.6239
1184.1481,-999.25,-999.25,-999.25,1183.0963,1163.7762
1184.3004,-999.25,-999.25,-999.25,1183.2487,1163.9287
1184.4528,-999.25,-999.25,-999.25,1183.4011,1164.0811
1184.6052,-999.25,-999.25,-999.25,1183.5535,1164.2335
1184.7576,-999.25,-999.25,-999.25,1183.7059,1164.3859
1184.91,-999.25,-999.25,-999.25,1183.8582,1164.5382
1185.0624,-999.25,-999.25,-999.25,1184.0106,1164.6906
1185.2148,-999.25,-999.25,-999.25,1184.163,1164.843
1185.3672,-999.25,-999.25,-999.25,1184.3154,1164.9954
1185.5197,-999.25,-999.25,-999.25,1184.4678,1165.1478
1185.672,-999.25,-999.25,-999.25,1184.6202,1165.3002
1185.8245,-999.25,-999.25,-999.25,1184.7726,1165.4526
1185.9768,-999.25,-999.25,-999.25,1184.925,1165.605
1186.1293,-999.25,-999.25,-999.25,1185.0774,1165.7574
1186.2816,-999.25,-999.25,-999.25,1185.2299,1165.9098
1186.434,-999.25,-999.25,-999.25,1185.3822,1166.0623
1186.5864,-999.25,-999.25,-999.25,1185.5345,1166.2146
1186.7388,-999.25,-999.25,-999.25,1185.6869,1166.3669
1186.8912,-999.25,-999.25,-999.25,1185.8394,1166.5193
1187.0436,-999.25,-999.25,-999.25,1185.9917,1166.6718
1187.196,-999.25,-999.25,-999.25,1186.144,1166.8241
1187.3484,-999.25,-999.25,-999.25,1186.2965,1166.9764
1187.5009,-999.25,-999.25,-999.25,1186.4489,1167.1289
1187.6532,-999.25,-999.25,-999.25,1186.6013,1167.2812
1187.8057,-999.25,-999.25,-999.25,1186.7537,1167.4337
1187.958,-999.25,-999.25,-999.25,1186.9061,1167.5861
1188.1105,-999.25,-999.25,-999.25,1187.0585,1167.7385
1188.2628,-999.25,-999.25,-999.25,1187.2109,1167.8909
1188.4152,-999.25,-999.25,-999.25,1187.3632,1168.0432
1188.5676,-999.25,-999.25,-999.25,1187.5156,1168.1956
1188.72,-999.25,-999.25,-999.25,1187.668,1168.348
1188.8724,-999.25,-999.25,-999.25,1187.8204,1168.5004
1189.0248,-999.25,-999.25,-999.25,1187.9728,1168.6528
1189.1772,-999.25,-999.25,-999.25,1188.1252,1168.8052
1189.3296,-999.25,-999.25,-999.25,1188.2776,1168.9576
1189.4821,-999.25,-999.25,-999.25,1188.4301,1169.11
1189.6344,-999.25,-999.25,-999.25,1188.5824,1169.2625
1189.7869,-999.25,-999.25,-999.25,1188.7347,1169.4148
1189.9392,-999.25,-999.25,-999.25,1188.8872,1169.5673
1190.0917,-999.25,-999.25,-999.25,1189.0396,1169.7196
1190.244,-999.25,-999.25,-999.25,1189.1919,1169.8719
1190.3964,-999.25,-999.25,-999.25,1189.3444,1170.0243
1190.5488,-999.25,-999.25,-999.25,1189.4967,1170.1768
1190.7012,-999.25,-999.25,-999.25,1189.649,1170.3291
1190.8536,-999.25,-999.25,-999.25,1189.8015,1170.4814
1191.006,-999.25,-999.25,-999.25,1189.9539,1170.6339
1191.1584,-999.25,-999.25,-999.25,1190.1063,1170.7863
1191.3108,-999.25,-999.25,-999.25,1190.2587,1170.9387
1191.4633,-999.25,-999.25,-999.25,1190.4111,1171.0911
1191.6156,-999.25,-999.25,-999.25,1190.5635,1171.2435
1191.7681,-999.25,-999.25,-999.25,1190.7159,1171.3959
1191.9204,-999.25,-999.25,-999.25,1190.8682,1171.5482
1192.0728,-999.25,-999.25,-999.25,1191.0206,1171.7006
1192.2252,-999.25,-999.25,-999.25,1191.173,1171.853
1192.3776,-999.25,-999.25,-999.25,1191.3254,1172.0054
1192.53,-999.25,-999.25,-999.25,1191.4778,1172.1578
1192.6824,-999.25,-999.25,-999.25,1191.6302,1172.3102
1192.8348,-999.25,-999.25,-999.25,1191.7826,1172.4626
1192.9872,-999.25,-999.25,-999.25,1191.9351,1172.615
1193.1396,-999.25,-999.25,-999.25,1192.0874,1172.7675
1193.292,-999.25,-999.25,-999.25,1192.2397,1172.9198
1193.4445,-999.25,-999.25,-999.25,1192.3922,1173.0721
1193.5968,-999.25,-999.25,-999.25,1192.5446,1173.2245
1193.7493,-999.25,-999.25,-999.25,1192.6969,1173.377
1193.9016,-999.25,-999.25,-999.25,1192.8492,1173.5293
1194.054,-999.25,-999.25,-999.25,1193.0017,1173.6816
1194.2064,-999.25,-999.25,-999.25,1193.1541,1173.8341
1194.3588,-999.25,-999.25,-999.25,1193.3065,1173.9865
1194.5112,-999.25,-999.25,-999.25,1193.4589,1174.1389
1194.6636,-999.25,-999.25,-999.25,1193.6113,1174.2913
1194.816,-999.25,-999.25,-999.25,1193.7637,1174.4437
1194.9684,-999.25,-999.25,-999.25,1193.9161,1174.5961
1195.1208,-999.25,-999.25,-999.25,1194.0684,1174.7484
1195.2732,-999.25,-999.25,-999.25,1194.2208,1174.9008
1195.4257,-999.25,-999.25,-999.25,1194.3732,1175.0532
1195.578,-999.25,-999.25,-999.25,1194.5256,1175.2056
1195.7305,-999.25,-999.25,-999.25,1194.678,1175.358
1195.8828,-999.25,-999.25,-999.25,1194.8304,1175.5104
1196.0352,-999.25,-999.25,-999.25,1194.9828,1175.6628
1196.1876,-999.25,-999.25,-999.25,1195.1353,1175.8152
1196.34,-999.25,-999.25,-999.25,1195.2876,1175.9677
1196.4924,-999.25,-999.25,-999.25,1195.4399,1176.12
1196.6448,-999.25,-999.25,-999.25,1195.5924,1176.2725
1196.7972,-999.25,-999.25,-999.25,1195.7448,1176.4247
1196.9496,-999.25,-999.25,-999.25,1195.8971,1176.5771
1197.1021,-999.25,-999.25,-999.25,1196.0496,1176.7295
1197.2544,-999.25,-999.25,-999.25,1196.2019,1176.882
1197.4069,-999.25,-999.25,-999.25,1196.3542,1177.0343
1197.5592,-999.25,-999.25,-999.25,1196.5067,1177.1866
1197.7117,-999.25,-999.25,-999.25,1196.6591,1177.3391
1197.864,-999.25,-999.25,-999.25,1196.8115,1177.4915
1198.0164,-999.25,-999.25,-999.25,1196.9639,1177.6439
1198.1688,-999.25,-999.25,-999.25,1197.1163,1177.7963
1198.3212,-999.25,-999.25,-999.25,1197.2686,1177.9486
1198.4736,-999.25,-999.25,-999.25,1197.421,1178.101
1198.626,-999.25,-999.25,-999.25,1197.5734,1178.2534
1198.7784,-999.25,-999.25,-999.25,1197.7258,1178.4058
1198.9308,-999.25,-999.25,-999.25,1197.8782,1178.5582
1199.0833,-999.25,-999.25,-999.25,1198.0306,1178.7106
1199.2356,-999.25,-999.25,-999.25,1198.183,1178.863
1199.3881,-999.25,-999.25,-999.25,1198.3354,1179.0154
1199.5404,-999.25,-999.25,-999.25,1198.4878,1179.1678
1199.6929,-999.25,-999.25,-999.25,1198.6403,1179.3202
1199.8452,-999.25,-999.25,-999.25,1198.7926,1179.4727
1199.9976,-999.25,-999.25,-999.25,1198.9449,1179.6249
1200.15,-999.25,-999.25,-999.25,1199.0973,1179.7773
1200.3024,-999.25,-999.25,-999.25,1199.2498,1179.9297
1200.4548,-999.25,-999.25,-999.25,1199.4021,1180.0822
1200.6072,-999.25,-999.25,-999.25,1199.5544,1180.2345
1200.7596,-999.25,-999.25,-999.25,1199.7069,1180.3868
1200.912,-999.25,-999.25,-999.25,1199.8593,1180.5393
1201.0645,-999.25,-999.25,-999.25,1200.0117,1180.6917
1201.2168,-999.25,-999.25,-999.25,1200.1641,1180.8441
1201.3693,-999.25,-999.25,-999.25,1200.3165,1180.9965
1201.5216,-999.25,-999.25,-999.25,1200.4688,1181.1488
1201.6741,-999.25,-999.25,-999.25,1200.6212,1181.3011
1201.8264,-999.25,-999.25,-999.25,1200.7736,1181.4536
1201.9788,-999.25,-999.25,-999.25,1200.926,1181.606
1202.1312,-999.25,-999.25,-999.25,1201.0784,1181.7584
1202.2836,-999.25,-999.25,-999.25,1201.2308,1181.9108
1202.436,-999.25,-999.25,-999.25,1201.3832,1182.0632
1202.5884,-999.25,-999.25,-999.25,1201.5356,1182.2156
1202.7408,-999.25,-999.25,-999.25,1201.688,1182.368
1202.8932,-999.25,-999.25,-999.25,1201.8405,1182.5204
1203.0457,-999.25,-999.25,-999.25,1201.9927,1182.6727
1203.198,-999.25,-999.25,-999.25,1202.1451,1182.8251
1203.3505,-999.25,-999.25,-999.25,1202.2975,1182.9775
1203.5028,-999.25,-999.25,-999.25,1202.45,1183.1299
1203.6553,-999.25,-999.25,-999.25,1202.6023,1183.2823
1203.8076,-999.25,-999.25,-999.25,1202.7548,1183.4347
1203.96,-999.25,-999.25,-999.25,1202.9071,1183.5872
1204.1124,-999.25,-999.25,-999.25,1203.0594,1183.7395
1204.2648,-999.25,-999.25,-999.25,1203.2119,1183.8918
1204.4172,-999.25,-999.25,-999.25,1203.3643,1184.0442
1204.5696,-999.25,-999.25,-999.25,1203.5166,1184.1967
1204.722,-999.25,-999.25,-999.25,1203.6689,1184.349
1204.8744,-999.25,-999.25,-999.25,1203.8214,1184.5013
1205.0269,-999.25,-999.25,-999.25,1203.9738,1184.6538
1205.1792,-999.25,-999.25,-999.25,1204.1262,1184.8062
1205.3317,-999.25,-999.25,-999.25,1204.2786,1184.9586
1205.484,-999.25,-999.25,-999.25,1204.431,1185.111
1205.6365,-999.25,-999.25,-999.25,1204.5834,1185.2634
1205.7888,-999.25,-999.25,-999.25,1204.7358,1185.4158
1205.9412,-999.25,-999.25,-999.25,1204.8881,1185.5681
1206.0936,-999.25,-999.25,-999.25,1205.0405,1185.7205
1206.246,-999.25,-999.25,-999.25,1205.1929,1185.8729
1206.3984,-999.25,-999.25,-999.25,1205.3453,1186.0253
1206.5508,-999.25,-999.25,-999.25,1205.4977,1186.1777
1206.7032,-999.25,-999.25,-999.25,1205.6501,1186.3301
1206.8556,-999.25,-999.25,-999.25,1205.8025,1186.4825
1207.0081,-999.25,-999.25,-999.25,1205.955,1186.6349
1207.1604,-999.25,-999.25,-999.25,1206.1073,1186.7874
1207.3129,-999.25,-999.25,-999.25,1206.2596,1186.9397
1207.4652,-999.25,-999.25,-999.25,1206.412,1187.092
1207.6177,-999.25,-999.25,-999.25,1206.5645,1187.2444
1207.77,-999.25,-999.25,-999.25,1206.7168,1187.3969
1207.9224,-999.25,-999.25,-999.25,1206.8691,1187.5492
1208.0748,-999.25,-999.25,-999.25,1207.0216,1187.7017
1208.2272,-999.25,-999.25,-999.25,1207.174,1187.854
1208.3796,-999.25,-999.25,-999.25,1207.3264,1188.0063
1208.532,-999.25,-999.25,-999.25,1207.4788,1188.1588
1208.6844,-999.25,-999.25,-999.25,1207.6312,1188.3112
1208.8368,-999.25,-999.25,-999.25,1207.7834,1188.4635
1208.9893,-999.25,-999.25,-999.25,1207.9359,1188.6158
1209.1416,-999.25,-999.25,-999.25,1208.0883,1188.7683
1209.2941,-999.25,-999.25,-999.25,1208.2407,1188.9207
1209.4464,-999.25,-999.25,-999.25,1208.3931,1189.0731
1209.5988,-999.25,-999.25,-999.25,1208.5455,1189.2255
1209.7512,-999.25,-999.25,-999.25,1208.6979,1189.3779
1209.9036,-999.25,-999.25,-999.25,1208.8503,1189.5303
1210.056,-999.25,-999.25,-999.25,1209.0027,1189.6827
1210.2084,-999.25,-999.25,-999.25,1209.155,1189.835
1210.3608,-999.25,-999.25,-999.25,1209.3074,1189.9874
1210.5132,-999.25,-999.25,-999.25,1209.4598,1190.1398
1210.6656,-999.25,-999.25,-999.25,1209.6122,1190.2922
1210.818,-999.25,-999.25,-999.25,1209.7646,1190.4446
1210.9705,-999.25,-999.25,-999.25,1209.917,1190.597
1211.1228,-999.25,-999.25,-999.25,1210.0695,1190.7494
1211.2753,-999.25,-999.25,-999.25,1210.2218,1190.9019
1211.4276,-999.25,-999.25,-999.25,1210.3741,1191.0542
1211.58,-999.25,-999.25,-999.25,1210.5265,1191.2065
1211.7324,-999.25,-999.25,-999.25,1210.679,1191.3589
1211.8848,-999.25,-999.25,-999.25,1210.8313,1191.5114
1212.0372,-999.25,-999.25,-999.25,1210.9836,1191.6637
1212.1896,-999.25,-999.25,-999.25,1211.1361,1191.816
1212.342,-999.25,-999.25,-999.25,1211.2885,1191.9685
1212.4944,-999.25,-999.25,-999.25,1211.4409,1192.1208
1212.6469,-999.25,-999.25,-999.25,1211.5933,1192.2733
1212.7992,-999.25,-999.25,-999.25,1211.7457,1192.4257
1212.9517,-999.25,-999.25,-999.25,1211.8979,1192.578
1213.104,-999.25,-999.25,-999.25,1212.0504,1192.7303
1213.2565,-999.25,-999.25,-999.25,1212.2028,1192.8828
1213.4088,-999.25,-999.25,-999.25,1212.3552,1193.0352
1213.5612,-999.25,-999.25,-999.25,1212.5076,1193.1876
1213.7136,-999.25,-999.25,-999.25,1212.66,1193.34
1213.866,-999.25,-999.25,-999.25,1212.8124,1193.4924
1214.0184,-999.25,-999.25,-999.25,1212.9648,1193.6448
1214.1708,-999.25,-999.25,-999.25,1213.1172,1193.7972
1214.3232,-999.25,-999.25,-999.25,1213.2695,1193.9495
1214.4756,-999.25,-999.25,-999.25,1213.4219,1194.1019
1214.6281,-999.25,-999.25,-999.25,1213.5743,1194.2543
1214.7804,-999.25,-999.25,-999.25,1213.7267,1194.4067
1214.9329,-999.25,-999.25,-999.25,1213.8792,1194.5591
1215.0852,-999.25,-999.25,-999.25,1214.0315,1194.7115
1215.2377,-999.25,-999.25,-999.25,1214.184,1194.8639
1215.39,-999.25,-999.25,-999.25,1214.3363,1195.0164
1215.5424,-999.25,-999.25,-999.25,1214.4886,1195.1687
1215.6948,-999.25,-999.25,-999.25,1214.641,1195.321
1215.8472,-999.25,-999.25,-999.25,1214.7935,1195.4734
1215.9996,-999.25,-999.25,-999.25,1214.9462,1195.6262
1216.152,-999.25,-999.25,-999.25,1215.0981,1195.7782
1216.3044,-999.25,-999.25,-999.25,1215.2506,1195.9305
1216.4568,-999.25,-999.25,-999.25,1215.403,1196.083
1216.6093,-999.25,-999.25,-999.25,1215.5554,1196.2354
1216.7616,-999.25,-999.25,-999.25,1215.7078,1196.3878
1216.9141,-999.25,-999.25,-999.25,1215.8601,1196.54
1217.0664,-999.25,-999.25,-999.25,1216.0125,1196.6925
1217.2189,-999.25,-999.25,-999.25,1216.1649,1196.8448
1217.3712,-999.25,-999.25,-999.25,1216.3173,1196.9973
1217.5236,-999.25,-999.25,-999.25,1216.4697,1197.1497
1217.676,-999.25,-999.25,-999.25,1216.6221,1197.3021
1217.8284,-999.25,-999.25,-999.25,1216.7745,1197.4545
1217.9808,-999.25,-999.25,-999.25,1216.9269,1197.6069
1218.1332,-999.25,-999.25,-999.25,1217.0793,1197.7593
1218.2856,-999.25,-999.25,-999.25,1217.2316,1197.9116
1218.438,-999.25,-999.25,-999.25,1217.384,1198.064
1218.5905,-999.25,-999.25,-999.25,1217.5364,1198.2164
1218.7428,-999.25,-999.25,-999.25,1217.6888,1198.3688
1218.8953,-999.25,-999.25,-999.25,1217.8412,1198.5212
1219.0476,-999.25,-999.25,-999.25,1217.9937,1198.6736
1219.2001,-999.25,-999.25,-999.25,1218.146,1198.826
1219.3524,-999.25,-999.25,-999.25,1218.2983,1198.9784
1219.5048,-999.25,-999.25,-999.25,1218.4507,1199.1307
1219.6572,-999.25,-999.25,-999.25,1218.6031,1199.2831
1219.8096,-999.25,-999.25,-999.25,1218.7555,1199.4355
1219.962,-999.25,-999.25,-999.25,1218.908,1199.5879
1220.1144,-999.25,-999.25,-999.25,1219.0603,1199.7404
1220.2668,-999.25,-999.25,-999.25,1219.2126,1199.8927
1220.4192,-999.25,-999.25,-999.25,1219.3651,1200.045
1220.5717,-999.25,-999.25,-999.25,1219.5175,1200.1975
1220.724,-999.25,-999.25,-999.25,1219.6698,1200.3499
1220.8765,-999.25,-999.25,-999.25,1219.8221,1200.5022
1221.0288,-999.25,-999.25,-999.25,1219.9746,1200.6545
1221.1813,-999.25,-999.25,-999.25,1220.127,1200.807
1221.3336,-999.25,-999.25,-999.25,1220.2794,1200.9594
1221.486,-999.25,-999.25,-999.25,1220.4318,1201.1118
1221.6384,-999.25,-999.25,-999.25,1220.5842,1201.2642
1221.7908,-999.25,-999.25,-999.25,1220.7366,1201.4166
1221.9432,-999.25,-999.25,-999.25,1220.8889,1201.5688
1222.0956,-999.25,-999.25,-999.25,1221.0413,1201.7213
1222.248,-999.25,-999.25,-999.25,1221.1937,1201.8737
1222.4004,-999.25,-999.25,-999.25,1221.3461,1202.0261
1222.5529,-999.25,-999.25,-999.25,1221.4985,1202.1785
1222.7052,-999.25,-999.25,-999.25,1221.6509,1202.3309
1222.8577,-999.25,-999.25,-999.25,1221.8033,1202.4833
1223.01,-999.25,-999.25,-999.25,1221.9557,1202.6357
1223.1625,-999.25,-999.25,-999.25,1222.108,1202.788
1223.3148,-999.25,-999.25,-999.25,1222.2604,1202.9404
1223.4672,-999.25,-999.25,-999.25,1222.4128,1203.0928
1223.6196,-999.25,-999.25,-999.25,1222.5652,1203.2452
1223.772,-999.25,-999.25,-999.25,1222.7177,1203.3976
1223.9244,-999.25,-999.25,-999.25,1222.87,1203.55
1224.0768,-999.25,-999.25,-999.25,1223.0225,1203.7024
1224.2292,-999.25,-999.25,-999.25,1223.1748,1203.8549
1224.3816,-999.25,-999.25,-999.25,1223.3271,1204.0071
1224.5341,-999.25,-999.25,-999.25,1223.4795,1204.1595
1224.6864,-999.25,-999.25,-999.25,1223.632,1204.3119
1224.8389,-999.25,-999.25,-999.25,1223.7843,1204.4644
1224.9912,-999.25,-999.25,-999.25,1223.9366,1204.6167
1225.1436,-999.25,-999.25,-999.25,1224.0891,1204.769
1225.296,-999.25,-999.25,-999.25,1224.2415,1204.9215
1225.4484,-999.25,-999.25,-999.25,1224.3938,1205.0739
1225.6008,-999.25,-999.25,-999.25,1224.5461,1205.2262
1225.7532,-999.25,-999.25,-999.25,1224.6986,1205.3785
1225.9056,-999.25,-999.25,-999.25,1224.851,1205.531
1226.058,-999.25,-999.25,-999.25,1225.0034,1205.6833
1226.2104,-999.25,-999.25,-999.25,1225.1558,1205.8358
1226.3628,-999.25,-999.25,-999.25,1225.3082,1205.9882
1226.5153,-999.25,-999.25,-999.25,1225.4606,1206.1406
1226.6676,-999.25,-999.25,-999.25,1225.6129,1206.2928
1226.8201,-999.25,-999.25,-999.25,1225.7653,1206.4453
1226.9724,-999.25,-999.25,-999.25,1225.9177,1206.5977
1227.1248,-999.25,-999.25,-999.25,1226.0701,1206.7501
1227.2772,-999.25,-999.25,-999.25,1226.2225,1206.9025
1227.4296,-999.25,-999.25,-999.25,1226.3749,1207.0549
1227.582,-999.25,-999.25,-999.25,1226.5273,1207.2073
1227.7344,-999.25,-999.25,-999.25,1226.6796,1207.3596
1227.8868,-999.25,-999.25,-999.25,1226.832,1207.512
1228.0392,-999.25,-999.25,-999.25,1226.9844,1207.6644
1228.1917,-999.25,-999.25,-999.25,1227.1368,1207.8168
1228.344,-999.25,-999.25,-999.25,1227.2892,1207.9692
1228.4965,-999.25,-999.25,-999.25,1227.4417,1208.1216
1228.6488,-999.25,-999.25,-999.25,1227.594,1208.274
1228.8013,-999.25,-999.25,-999.25,1227.7465,1208.4264
1228.9536,-999.25,-999.25,-999.25,1227.8987,1208.5787
1229.106,-999.25,-999.25,-999.25,1228.0511,1208.7311
1229.2584,-999.25,-999.25,-999.25,1228.2035,1208.8835
1229.4108,-999.25,-999.25,-999.25,1228.356,1209.0359
1229.5632,-999.25,-999.25,-999.25,1228.5083,1209.1884
1229.7156,-999.25,-999.25,-999.25,1228.6606,1209.3407
1229.868,-999.25,-999.25,-999.25,1228.8131,1209.493
1230.0204,-999.25,-999.25,-999.25,1228.9655,1209.6454
1230.1729,-999.25,-999.25,-999.25,1229.1178,1209.7979
1230.3252,-999.25,-999.25,-999.25,1229.2701,1209.9502
1230.4777,-999.25,-999.25,-999.25,1229.4226,1210.1025
1230.63,-999.25,-999.25,-999.25,1229.575,1210.255
1230.7825,-999.25,-999.25,-999.25,1229.7274,1210.4073
1230.9348,-999.25,-999.25,-999.25,1229.8798,1210.5598
1231.0872,-999.25,-999.25,-999.25,1230.0321,1210.7122
1231.2396,-999.25,-999.25,-999.25,1230.1844,1210.8645
1231.392,-999.25,-999.25,-999.25,1230.3369,1211.0168
1231.5444,-999.25,-999.25,-999.25,1230.4893,1211.1693
1231.6968,-999.25,-999.25,-999.25,1230.6417,1211.3217
1231.8492,-999.25,-999.25,-999.25,1230.7941,1211.4741
1232.0016,-999.25,-999.25,-999.25,1230.9465,1211.6265
1232.1541,-999.25,-999.25,-999.25,1231.0988,1211.7788
1232.3064,-999.25,-999.25,-999.25,1231.2512,1211.9312
1232.4589,-999.25,-999.25,-999.25,1231.4036,1212.0836
1232.6112,-999.25,-999.25,-999.25,1231.556,1212.236
1232.7637,-999.25,-999.25,-999.25,1231.7084,1212.3884
1232.916,-999.25,-999.25,-999.25,1231.8608,1212.5408
1233.0684,-999.25,-999.25,-999.25,1232.0132,1212.6932
1233.2208,-999.25,-999.25,-999.25,1232.1655,1212.8455
1233.3732,-999.25,-999.25,-999.25,1232.3179,1212.9979
1233.5256,-999.25,-999.25,-999.25,1232.4703,1213.1503
1233.678,-999.25,-999.25,-999.25,1232.6227,1213.3027
1233.8304,-999.25,-999.25,-999.25,1232.7751,1213.4551
1233.9828,-999.25,-999.25,-999.25,1232.9275,1213.6075
1234.1353,-999.25,-999.25,-999.25,1233.08,1213.7599
1234.2876,-999.25,-999.25,-999.25,1233.2322,1213.9122
1234.4401,-999.25,-999.25,-999.25,1233.3846,1214.0646
1234.5924,-999.25,-999.25,-999.25,1233.537,1214.217
1234.7449,-999.25,-999.25,-999.25,1233.6895,1214.3694
1234.8972,-999.25,-999.25,-999.25,1233.8418,1214.5219
1235.0496,-999.25,-999.25,-999.25,1233.9941,1214.6742
1235.202,-999.25,-999.25,-999.25,1234.1466,1214.8267
1235.3544,-999.25,-999.25,-999.25,1234.299,1214.9789
1235.5068,-999.25,-999.25,-999.25,1234.4513,1215.1313
1235.6592,-999.25,-999.25,-999.25,1234.6038,1215.2837
1235.8116,-999.25,-999.25,-999.25,1234.7561,1215.4362
1235.964,-999.25,-999.25,-999.25,1234.9084,1215.5885
1236.1165,-999.25,-999.25,-999.25,1235.0609,1215.7408
1236.2688,-999.25,-999.25,-999.25,1235.2133,1215.8933
1236.4213,-999.25,-999.25,-999.25,1235.3656,1216.0457
1236.5736,-999.25,-999.25,-999.25,1235.5179,1216.198
1236.7261,-999.25,-999.25,-999.25,1235.6704,1216.3503
1236.8784,-999.25,-999.25,-999.25,1235.8228,1216.5028
1237.0308,-999.25,-999.25,-999.25,1235.9752,1216.6552
1237.1832,-999.25,-999.25,-999.25,1236.1276,1216.8076
1237.3356,-999.25,-999.25,-999.25,1236.2799,1216.96
1237.488,-999.25,-999.25,-999.25,1236.4323,1217.1123
1237.6404,-999.25,-999.25,-999.25,1236.5847,1217.2646
1237.7928,-999.25,-999.25,-999.25,1236.7371,1217.4171
1237.9452,-999.25,-999.25,-999.25,1236.8895,1217.5695
1238.0977,-999.25,-999.25,-999.25,1237.0419,1217.7219
1238.25,-999.25,-999.25,-999.25,1237.1943,1217.8743
1238.4025,-999.25,-999.25,-999.25,1237.3466,1218.0266
1238.5548,-999.25,-999.25,-999.25,1237.499,1218.179
1238.7073,-999.25,-999.25,-999.25,1237.6514,1218.3314
1238.8596,-999.25,-999.25,-999.25,1237.8038,1218.4838
1239.012,-999.25,-999.25,-999.25,1237.9562,1218.6362
1239.1644,-999.25,-999.25,-999.25,1238.1086,1218.7886
1239.3168,-999.25,-999.25,-999.25,1238.2609,1218.9409
1239.4692,-999.25,-999.25,-999.25,1238.4133,1219.0933
1239.6216,-999.25,-999.25,-999.25,1238.5657,1219.2457
1239.774,-999.25,-999.25,-999.25,1238.7181,1219.3981
1239.9264,-999.25,-999.25,-999.25,1238.8705,1219.5505
1240.0789,-999.25,-999.25,-999.25,1239.0229,1219.7029
1240.2312,-999.25,-999.25,-999.25,1239.1752,1219.8552
1240.3837,-999.25,-999.25,-999.25,1239.3276,1220.0076
1240.536,-999.25,-999.25,-999.25,1239.48,1220.16
1240.6884,-999.25,-999.25,-999.25,1239.6324,1220.3124
1240.8408,-999.25,-999.25,-999.25,1239.7848,1220.4648
1240.9932,-999.25,-999.25,-999.25,1239.9373,1220.6172
1241.1456,-999.25,-999.25,-999.25,1240.0896,1220.7697
1241.298,-999.25,-999.25,-999.25,1240.2419,1220.9219
1241.4504,-999.25,-999.25,-999.25,1240.3943,1221.0743
1241.6028,-999.25,-999.25,-999.25,1240.5468,1221.2267
1241.7552,-999.25,-999.25,-999.25,1240.6991,1221.3792
1241.9076,-999.25,-999.25,-999.25,1240.8514,1221.5315
1242.0601,-999.25,-999.25,-999.25,1241.0039,1221.684
1242.2124,-999.25,-999.25,-999.25,1241.1562,1221.8362
1242.3649,-999.25,-999.25,-999.25,1241.3086,1221.9886
1242.5172,-999.25,-999.25,-999.25,1241.4611,1222.141
1242.6696,-999.25,-999.25,-999.25,1241.6134,1222.2935
1242.822,-999.25,-999.25,-999.25,1241.7657,1222.4458
1242.9744,-999.25,-999.25,-999.25,1241.9182,1222.5981
1243.1268,-999.25,-999.25,-999.25,1242.0706,1222.7505
1243.2792,-999.25,-999.25,-999.25,1242.2229,1222.903
1243.4316,-999.25,-999.25,-999.25,1242.3752,1223.0553
1243.584,-999.25,-999.25,-999.25,1242.5277,1223.2076
1243.7365,-999.25,-999.25,-999.25,1242.6801,1223.3601
1243.8888,-999.25,-999.25,-999.25,1242.8325,1223.5125
1244.0413,-999.25,-999.25,-999.25,1242.9847,1223.6648
1244.1936,-999.25,-999.25,-999.25,1243.1372,1223.8173
1244.3461,-999.25,-999.25,-999.25,1243.2896,1223.9696
1244.4984,-999.25,-999.25,-999.25,1243.442,1224.1219
1244.6508,-999.25,-999.25,-999.25,1243.5944,1224.2744
1244.8032,-999.25,-999.25,-999.25,1243.7468,1224.4268
1244.9556,-999.25,-999.25,-999.25,1243.899,1224.5791
1245.108,-999.25,-999.25,-999.25,1244.0515,1224.7314
1245.2604,-999.25,-999.25,-999.25,1244.2039,1224.8839
1245.4128,-999.25,-999.25,-999.25,1244.3563,1225.0363
1245.5652,-999.25,-999.25,-999.25,1244.5087,1225.1887
1245.7177,-999.25,-999.25,-999.25,1244.6611,1225.3411
1245.87,-999.25,-999.25,-999.25,1244.8134,1225.4934
1246.0225,-999.25,-999.25,-999.25,1244.9658,1225.6458
1246.1748,-999.25,-999.25,-999.25,1245.1182,1225.7982
1246.3273,-999.25,-999.25,-999.25,1245.2706,1225.9506
1246.4796,-999.25,-999.25,-999.25,1245.423,1226.103
1246.632,-999.25,-999.25,-999.25,1245.5754,1226.2554
1246.7844,-999.25,-999.25,-999.25,1245.7277,1226.4077
1246.9368,-999.25,-999.25,-999.25,1245.8801,1226.5601
1247.0892,-999.25,-999.25,-999.25,1246.0325,1226.7125
1247.2416,-999.25,-999.25,-999.25,1246.1849,1226.8649
1247.394,-999.25,-999.25,-999.25,1246.3373,1227.0173
1247.5464,-999.25,-999.25,-999.25,1246.4896,1227.1696
1247.6989,-999.25,-999.25,-999.25,1246.642,1227.322
1247.8512,-999.25,-999.25,-999.25,1246.7944,1227.4744
1248.0037,-999.25,-999.25,-999.25,1246.9468,1227.6268
1248.156,-999.25,-999.25,-999.25,1247.0992,1227.7792
1248.3085,-999.25,-999.25,-999.25,1247.2516,1227.9316
1248.4608,-999.25,-999.25,-999.25,1247.4039,1228.0839
1248.6132,-999.25,-999.25,-999.25,1247.5563,1228.2363
1248.7656,-999.25,-999.25,-999.25,1247.7087,1228.3887
1248.918,-999.25,-999.25,-999.25,1247.8611,1228.5411
